GEOID,NAME,state,county,tract,pct_age65p,pct_alone65p,poverty_rate,pop_total
36081077500,"Census Tract 775, Queens County, New York",36,081,077500,21.78,66.26,7.73,2213
36081077902,"Census Tract 779.02, Queens County, New York",36,081,077902,14.96,63.27,10.95,4640
36081077903,"Census Tract 779.03, Queens County, New York",36,081,077903,14.44,70.96,9.22,3234
36081077904,"Census Tract 779.04, Queens County, New York",36,081,077904,13.52,70.18,3.79,5783
36081077905,"Census Tract 779.05, Queens County, New York",36,081,077905,24.05,53.27,5.12,2873
36081077906,"Census Tract 779.06, Queens County, New York",36,081,077906,17.97,69.13,5.67,3562
36081077907,"Census Tract 779.07, Queens County, New York",36,081,077907,12.95,73.42,33.45,3761
36081077908,"Census Tract 779.08, Queens County, New York",36,081,077908,7.61,84.12,25.24,3048
36081078800,"Census Tract 788, Queens County, New York",36,081,078800,16.49,55.36,2.95,1935
36081079000,"Census Tract 790, Queens County, New York",36,081,079000,10.96,75.34,3.92,2527
36081079200,"Census Tract 792, Queens County, New York",36,081,079200,14.35,57.07,12.84,2488
36081079300,"Census Tract 793, Queens County, New York",36,081,079300,,,,0
36081079701,"Census Tract 797.01, Queens County, New York",36,081,079701,24.01,54.26,27.06,6669
36081079702,"Census Tract 797.02, Queens County, New York",36,081,079702,15.61,66.86,27.1,4259
36081079900,"Census Tract 799, Queens County, New York",36,081,079900,12.53,72.82,32.77,3215
36081080301,"Census Tract 803.01, Queens County, New York",36,081,080301,11.23,70.35,7.07,3804
36081080302,"Census Tract 803.02, Queens County, New York",36,081,080302,30.33,46.15,7.82,3323
36081080900,"Census Tract 809, Queens County, New York",36,081,080900,20.73,63.57,13.57,7018
36081081400,"Census Tract 814, Queens County, New York",36,081,081400,8.11,73.49,13.52,4488
36081081800,"Census Tract 818, Queens County, New York",36,081,081800,15.38,54.99,8.42,4084
36081083700,"Census Tract 837, Queens County, New York",36,081,083700,18.23,62.47,8.65,5398
36081083800,"Census Tract 838, Queens County, New York",36,081,083800,11.13,72.5,3.14,4994
36081084000,"Census Tract 840, Queens County, New York",36,081,084000,16.48,59.65,8.53,6148
36081084500,"Census Tract 845, Queens County, New York",36,081,084500,28.34,45.7,26.23,5010
36081084601,"Census Tract 846.01, Queens County, New York",36,081,084601,9.42,76.27,7.01,2941
36081084602,"Census Tract 846.02, Queens County, New York",36,081,084602,9.07,76.0,19.88,992
36081084901,"Census Tract 849.01, Queens County, New York",36,081,084901,6.51,84.39,36.32,2855
36081084902,"Census Tract 849.02, Queens County, New York",36,081,084902,26.47,58.54,38.37,4394
36081085300,"Census Tract 853, Queens County, New York",36,081,085300,17.52,65.69,20.27,5634
36081085500,"Census Tract 855, Queens County, New York",36,081,085500,20.13,64.3,13.94,6856
36081085700,"Census Tract 857, Queens County, New York",36,081,085700,21.03,65.69,19.94,5074
36081085900,"Census Tract 859, Queens County, New York",36,081,085900,17.6,68.03,18.12,5363
36081086100,"Census Tract 861, Queens County, New York",36,081,086100,30.65,48.37,23.02,2121
36081086300,"Census Tract 863, Queens County, New York",36,081,086300,17.1,67.59,22.39,6707
36081086400,"Census Tract 864, Queens County, New York",36,081,086400,10.63,71.84,17.71,2671
36081086500,"Census Tract 865, Queens County, New York",36,081,086500,25.32,55.82,20.19,4270
36081086900,"Census Tract 869, Queens County, New York",36,081,086900,15.0,66.86,13.75,1640
36081087100,"Census Tract 871, Queens County, New York",36,081,087100,20.23,63.75,24.03,2842
36081088400,"Census Tract 884, Queens County, New York",36,081,088400,22.13,50.2,7.7,8442
36081088902,"Census Tract 889.02, Queens County, New York",36,081,088902,17.36,69.4,14.62,5184
36081088903,"Census Tract 889.03, Queens County, New York",36,081,088903,14.83,74.76,13.51,4836
36081089201,"Census Tract 892.01, Queens County, New York",36,081,089201,25.2,52.46,6.51,7789
36081089202,"Census Tract 892.02, Queens County, New York",36,081,089202,,,,0
36081090700,"Census Tract 907, Queens County, New York",36,081,090700,26.38,58.28,18.93,1391
36081091602,"Census Tract 916.02, Queens County, New York",36,081,091602,,,,0
36081091603,"Census Tract 916.03, Queens County, New York",36,081,091603,22.43,56.29,4.08,3527
36081091604,"Census Tract 916.04, Queens County, New York",36,081,091604,,,,0
36081091800,"Census Tract 918, Queens County, New York",36,081,091800,58.33,0.0,0.0,12
36081091900,"Census Tract 919, Queens County, New York",36,081,091900,26.8,53.67,11.71,5444
36081092200,"Census Tract 922, Queens County, New York",36,081,092200,23.26,61.36,2.66,1995
36081092500,"Census Tract 925, Queens County, New York",36,081,092500,14.92,66.94,19.38,3211
36081092800,"Census Tract 928, Queens County, New York",36,081,092800,16.48,65.86,2.57,3731
36081092900,"Census Tract 929, Queens County, New York",36,081,092900,13.29,71.47,3.78,6996
36081093401,"Census Tract 934.01, Queens County, New York",36,081,093401,16.75,73.41,7.63,3851
36081093402,"Census Tract 934.02, Queens County, New York",36,081,093402,16.61,71.93,10.15,4269
36081093800,"Census Tract 938, Queens County, New York",36,081,093800,24.96,67.74,20.9,5176
36081093900,"Census Tract 939, Queens County, New York",36,081,093900,10.79,72.77,7.21,5885
36081094201,"Census Tract 942.01, Queens County, New York",36,081,094201,8.6,85.66,11.9,2988
36081094202,"Census Tract 942.02, Queens County, New York",36,081,094202,10.37,75.78,23.31,5479
36081094203,"Census Tract 942.03, Queens County, New York",36,081,094203,24.45,51.58,12.27,6295
36081094500,"Census Tract 945, Queens County, New York",36,081,094500,20.94,58.53,6.49,3654
36081094700,"Census Tract 947, Queens County, New York",36,081,094700,11.65,75.11,12.08,2095
36081095400,"Census Tract 954, Queens County, New York",36,081,095400,9.42,79.55,15.24,6255
36081096400,"Census Tract 964, Queens County, New York",36,081,096400,14.73,75.22,11.19,6877
36081097202,"Census Tract 972.02, Queens County, New York",36,081,097202,6.28,82.68,46.21,3282
36081097204,"Census Tract 972.04, Queens County, New York",36,081,097204,21.95,75.35,8.68,3972
36061000100,"Census Tract 1, New York County, New York",36,061,000100,,,,0
36061000201,"Census Tract 2.01, New York County, New York",36,061,000201,12.5,74.88,50.04,2761
36061000202,"Census Tract 2.02, New York County, New York",36,061,000202,20.69,66.01,29.45,6908
36061000500,"Census Tract 5, New York County, New York",36,061,000500,,,,0
36061000600,"Census Tract 6, New York County, New York",36,061,000600,33.52,47.43,37.89,10628
36061000700,"Census Tract 7, New York County, New York",36,061,000700,2.26,97.0,7.05,8500
36061000800,"Census Tract 8, New York County, New York",36,061,000800,27.21,61.09,27.37,9292
36061000900,"Census Tract 9, New York County, New York",36,061,000900,2.92,95.13,7.79,1886
36061001001,"Census Tract 10.01, New York County, New York",36,061,001001,24.43,61.27,1.46,1437
36061001002,"Census Tract 10.02, New York County, New York",36,061,001002,20.86,63.02,40.69,5077
36081097205,"Census Tract 972.05, Queens County, New York",36,081,097205,10.64,71.43,39.57,3523
36081097206,"Census Tract 972.06, Queens County, New York",36,081,097206,6.12,84.26,36.38,3334
36081097207,"Census Tract 972.07, Queens County, New York",36,081,097207,,,,0
36081097300,"Census Tract 973, Queens County, New York",36,081,097300,27.12,45.96,2.06,1947
36081098100,"Census Tract 981, Queens County, New York",36,081,098100,21.34,56.93,6.07,2217
36081098700,"Census Tract 987, Queens County, New York",36,081,098700,18.17,64.45,5.8,2498
36081099100,"Census Tract 991, Queens County, New York",36,081,099100,31.32,49.48,4.14,7252
36081099200,"Census Tract 992, Queens County, New York",36,081,099200,8.74,83.17,27.38,4349
36081099701,"Census Tract 997.01, Queens County, New York",36,081,099701,24.21,56.0,6.4,2734
36081099703,"Census Tract 997.03, Queens County, New York",36,081,099703,34.9,48.82,2.92,3481
36081099704,"Census Tract 997.04, Queens County, New York",36,081,099704,33.65,46.72,6.34,6915
36081099705,"Census Tract 997.05, Queens County, New York",36,081,099705,17.27,61.66,2.9,2791
36081099801,"Census Tract 998.01, Queens County, New York",36,081,099801,13.49,77.26,3.94,8631
36081099802,"Census Tract 998.02, Queens County, New York",36,081,099802,22.9,54.12,26.61,6104
36081099900,"Census Tract 999, Queens County, New York",36,081,099900,,,,0
36081100801,"Census Tract 1008.01, Queens County, New York",36,081,100801,14.84,56.95,5.13,2708
36081100803,"Census Tract 1008.03, Queens County, New York",36,081,100803,12.36,69.19,30.33,3640
36081100804,"Census Tract 1008.04, Queens County, New York",36,081,100804,10.45,70.41,6.65,4843
36081101002,"Census Tract 1010.02, Queens County, New York",36,081,101002,17.1,65.36,22.8,4860
36081101003,"Census Tract 1010.03, Queens County, New York",36,081,101003,11.5,83.39,10.7,4393
36081101004,"Census Tract 1010.04, Queens County, New York",36,081,101004,20.6,62.24,18.1,7611
36081101700,"Census Tract 1017, Queens County, New York",36,081,101700,20.97,57.43,5.17,6191
36081102900,"Census Tract 1029, Queens County, New York",36,081,102900,24.23,67.45,1.61,3636
36081103201,"Census Tract 1032.01, Queens County, New York",36,081,103201,6.57,79.98,30.88,5981
36081103202,"Census Tract 1032.02, Queens County, New York",36,081,103202,10.81,67.77,15.31,8592
36081103300,"Census Tract 1033, Queens County, New York",36,081,103300,21.16,56.57,6.55,4736
36081103900,"Census Tract 1039, Queens County, New York",36,081,103900,21.91,56.19,12.25,6067
36081104700,"Census Tract 1047, Queens County, New York",36,081,104700,17.08,66.64,6.41,6738
36081105900,"Census Tract 1059, Queens County, New York",36,081,105900,20.91,54.07,6.17,3845
36081107201,"Census Tract 1072.01, Queens County, New York",36,081,107201,17.37,69.0,10.82,2257
36081107202,"Census Tract 1072.02, Queens County, New York",36,081,107202,,,,0
36081108500,"Census Tract 1085, Queens County, New York",36,081,108500,21.44,58.73,6.02,2467
36081109300,"Census Tract 1093, Queens County, New York",36,081,109300,22.7,52.25,9.66,2789
36081109700,"Census Tract 1097, Queens County, New York",36,081,109700,21.42,58.1,2.23,1676
36081109900,"Census Tract 1099, Queens County, New York",36,081,109900,23.41,59.54,10.24,3153
36081111300,"Census Tract 1113, Queens County, New York",36,081,111300,22.13,50.38,9.54,2634
36081112300,"Census Tract 1123, Queens County, New York",36,081,112300,10.17,76.01,7.24,2085
36081112900,"Census Tract 1129, Queens County, New York",36,081,112900,19.48,56.23,2.45,2120
36081113300,"Census Tract 1133, Queens County, New York",36,081,113300,19.69,67.04,4.61,1498
36081113900,"Census Tract 1139, Queens County, New York",36,081,113900,19.0,67.84,10.39,3589
36081114100,"Census Tract 1141, Queens County, New York",36,081,114100,22.5,56.01,4.24,2373
36081114700,"Census Tract 1147, Queens County, New York",36,081,114700,20.15,57.07,6.1,1836
36081115100,"Census Tract 1151, Queens County, New York",36,081,115100,34.75,38.25,2.73,849
36081115500,"Census Tract 1155, Queens County, New York",36,081,115500,14.79,66.71,12.72,2366
36081115700,"Census Tract 1157, Queens County, New York",36,081,115700,21.38,62.28,15.96,3007
36081115900,"Census Tract 1159, Queens County, New York",36,081,115900,17.06,69.28,23.46,4063
36061001200,"Census Tract 12, New York County, New York",36,061,001200,29.85,57.6,24.82,4258
36061001300,"Census Tract 13, New York County, New York",36,061,001300,1.71,97.48,4.52,4690
36061001401,"Census Tract 14.01, New York County, New York",36,061,001401,31.01,61.82,7.85,2999
36061001402,"Census Tract 14.02, New York County, New York",36,061,001402,26.29,61.99,24.95,2693
36061001501,"Census Tract 15.01, New York County, New York",36,061,001501,22.12,66.77,8.9,8021
36061001502,"Census Tract 15.02, New York County, New York",36,061,001502,3.76,94.32,10.42,7929
36061001600,"Census Tract 16, New York County, New York",36,061,001600,20.68,68.26,15.63,7504
36061001800,"Census Tract 18, New York County, New York",36,061,001800,25.53,67.27,23.54,7101
36061002000,"Census Tract 20, New York County, New York",36,061,002000,15.13,67.57,45.25,4606
36061002100,"Census Tract 21, New York County, New York",36,061,002100,5.98,89.2,1.16,6868
36061002201,"Census Tract 22.01, New York County, New York",36,061,002201,19.35,70.25,32.93,6372
36061002202,"Census Tract 22.02, New York County, New York",36,061,002202,10.41,87.73,21.86,2123
36061002400,"Census Tract 24, New York County, New York",36,061,002400,17.14,70.45,60.39,4171
36061002500,"Census Tract 25, New York County, New York",36,061,002500,25.3,51.18,47.89,5483
36061002601,"Census Tract 26.01, New York County, New York",36,061,002601,8.35,86.59,29.57,3977
36061002602,"Census Tract 26.02, New York County, New York",36,061,002602,10.71,82.97,16.81,3633
36061002700,"Census Tract 27, New York County, New York",36,061,002700,22.65,68.24,20.75,1417
36061002800,"Census Tract 28, New York County, New York",36,061,002800,19.78,68.73,17.78,6404
36061002901,"Census Tract 29.01, New York County, New York",36,061,002901,9.14,0.0,53.42,1564
36061002902,"Census Tract 29.02, New York County, New York",36,061,002902,26.62,60.95,32.45,4151
36061003001,"Census Tract 30.01, New York County, New York",36,061,003001,5.61,93.18,21.14,3727
36061003002,"Census Tract 30.02, New York County, New York",36,061,003002,19.02,70.32,19.12,2929
36061003100,"Census Tract 31, New York County, New York",36,061,003100,6.69,82.97,10.66,2616
36061003200,"Census Tract 32, New York County, New York",36,061,003200,18.76,72.45,16.49,7873
36061003300,"Census Tract 33, New York County, New York",36,061,003300,8.9,86.23,0.96,5841
36061003400,"Census Tract 34, New York County, New York",36,061,003400,9.66,84.11,31.47,6648
36061003601,"Census Tract 36.01, New York County, New York",36,061,003601,21.24,66.01,17.81,2909
36061003602,"Census Tract 36.02, New York County, New York",36,061,003602,9.88,82.25,23.89,3300
36061003700,"Census Tract 37, New York County, New York",36,061,003700,20.68,74.51,4.55,2746
36061003800,"Census Tract 38, New York County, New York",36,061,003800,15.05,78.62,12.19,8886
36061003900,"Census Tract 39, New York County, New York",36,061,003900,20.56,67.46,3.02,7132
36061004001,"Census Tract 40.01, New York County, New York",36,061,004001,12.61,81.47,6.89,3599
36061004002,"Census Tract 40.02, New York County, New York",36,061,004002,5.66,86.51,16.34,5615
36061004100,"Census Tract 41, New York County, New York",36,061,004100,19.57,66.11,15.5,7526
36061004200,"Census Tract 42, New York County, New York",36,061,004200,6.33,81.04,11.45,5311
36061004300,"Census Tract 43, New York County, New York",36,061,004300,17.51,77.72,15.93,3684
36061004400,"Census Tract 44, New York County, New York",36,061,004400,14.49,75.09,14.33,16600
36061004500,"Census Tract 45, New York County, New York",36,061,004500,18.27,69.83,8.17,1040
36061004700,"Census Tract 47, New York County, New York",36,061,004700,20.43,75.31,5.12,2423
36061004800,"Census Tract 48, New York County, New York",36,061,004800,11.59,79.37,6.62,6351
36061004900,"Census Tract 49, New York County, New York",36,061,004900,16.16,79.2,9.56,4512
36061005000,"Census Tract 50, New York County, New York",36,061,005000,12.42,81.31,4.45,5072
36061005200,"Census Tract 52, New York County, New York",36,061,005200,14.62,75.36,4.8,3202
36061005400,"Census Tract 54, New York County, New York",36,061,005400,17.37,76.74,6.05,4628
36061005501,"Census Tract 55.01, New York County, New York",36,061,005501,13.9,73.92,8.35,4734
36061005502,"Census Tract 55.02, New York County, New York",36,061,005502,10.75,86.74,12.47,1796
36081116100,"Census Tract 1161, Queens County, New York",36,081,116100,27.02,65.36,27.67,4197
36081116301,"Census Tract 1163.01, Queens County, New York",36,081,116301,25.75,65.78,33.01,4630
36081116302,"Census Tract 1163.02, Queens County, New York",36,081,116302,25.38,52.62,32.02,4200
36081116700,"Census Tract 1167, Queens County, New York",36,081,116700,9.82,81.2,29.96,1894
